7,20,31,25,35
48,3,21,27,50
24,29,25,36,10
28,20,13,39,49
33,26,36,13,46
50,13,19,4,3
16,12,20,9,19
31,11,48,36,30
50,15,26,20,14
36,24,29,6,17
27,3,12,22,2
48,30,20,47,18
45,6,43,32,22
49,5,37,21,31
2,37,38,19,24
27,47,21,43,34
22,14,50,23,5
15,14,19,12,32
16,10,19,37,3
20,39,25,7,0
11,22,34,21,26
20,44,13,36,41
23,32,47,5,3
15,32,40,27,0
28,11,2,49,47
35,48,4,8,0
46,25,42,24,3
7,28,45,24,49
37,25,18,3,23
12,23,41,40,33
51,14,48,9,41
25,10,22,47,8
42,50,27,33,17
40,8,19,30,45
2,47,34,46,31
33,29,36,0,19
1,44,45,24,50
29,19,49,42,39
39,49,11,46,24
36,6,50,0,39
37,17,47,27,34
30,20,38,19,4
48,31,50,10,6
10,15,51,39,44
28,39,9,10,43
12,46,20,3,4
1,8,17,20,7
5,26,42,36,7
44,17,29,47,9
42,39,6,40,15
28,29,35,17,0
37,29,28,32,19
32,21,40,15,14
0,46,26,45,12
32,51,11,21,19
50,7,39,0,47
34,13,23,7,33
21,40,4,42,1
37,5,42,44,40
48,6,37,1,13
0,41,11,24,12
26,17,21,32,18
47,12,13,25,17
7,49,31,3,14
46,38,12,36,8
44,15,16,30,46
17,31,50,24,23
38,27,2,49,30
13,8,14,15,46
1,14,49,38,32
3,45,47,20,37
7,50,12,43,10
14,15,50,11,13
12,51,24,29,7
27,26,2,15,24
41,0,46,15,5
14,15,17,8,11
10,7,37,40,5
24,7,40,28,27
40,25,24,38,26
44,28,27,3,24
26,37,19,8,43
0,8,10,11,26
49,16,44,29,23
11,43,24,10,35
21,22,14,20,30
50,37,40,44,39
49,9,11,42,14
30,21,13,47,16
37,24,42,13,7
51,25,15,36,41
19,22,10,43,0
6,47,37,25,7
29,10,46,22,34
51,22,35,34,13
1,17,27,35,42
34,23,36,0,27
19,48,35,41,42
49,46,8,14,48
36,35,41,11,42
48,3,22,11,30
11,24,4,51,3
9,26,36,23,27
49,9,4,28,25
30,50,33,21,51
17,18,41,14,25
16,44,7,11,0
18,30,37,50,51
5,41,29,18,38
10,32,14,26,22
17,51,15,20,42
35,48,44,2,12
9,0,24,33,21
30,19,50,32,38
8,33,24,0,44
17,1,33,8,44
26,24,4,8,40
17,46,40,30,38
9,6,19,41,7
7,18,50,4,17
35,11,22,36,24
46,38,24,43,4
39,30,44,25,10
44,16,47,3,29
21,51,5,42,37
37,32,26,7,21
29,39,2,4,27
43,17,34,19,25
25,51,7,42,43
1,49,41,26,21
32,30,4,14,36
38,0,51,17,34
9,2,1,11,19
34,43,29,42,18
2,16,25,0,24
39,50,44,10,34
50,38,39,7,25
32,26,17,30,3
30,25,44,19,26
11,25,20,17,0
40,13,29,48,10
25,11,33,43,35
24,8,22,25,9
18,29,26,28,23
0,34,33,23,13
33,41,44,35,48
36,10,19,34,42
29,25,51,9,15
12,14,26,19,17
20,24,26,10,31
43,33,4,48,8
23,11,49,51,5
38,28,20,23,1
42,11,48,43,39
19,39,5,36,35
31,23,17,16,2
4,50,43,33,20
13,9,23,3,30
50,35,1,16,31
25,4,22,3,37
33,29,6,32,8
23,2,18,40,20
43,24,46,32,19
51,10,31,45,6
4,46,23,9,34
43,32,12,19,35
10,45,9,0,34
51,6,20,4,16
47,13,40,44,22
38,47,41,17,9
5,1,39,11,3
46,34,0,6,47
26,36,44,37,40
25,16,49,4,8
1,24,48,0,28
19,28,51,12,5
22,45,51,18,35
19,24,12,22,36
14,35,50,37,18
46,8,50,48,17
49,48,4,6,36
0,41,14,19,50
28,43,49,36,20
46,1,12,29,23
0,23,4,3,2
5,21,8,50,30
29,17,12,25,47
2,24,31,1,17
30,49,46,26,33
10,0,22,39,17
14,4,12,6,49
34,16,6,5,3
1,50,2,21,4
35,10,34,49,6
16,37,43,30,38
32,26,27,9,47
31,36,10,51,40
46,27,40,12,31
7,36,12,1,0
6,43,29,44,50
1,51,49,6,42
27,14,17,26,50
5,51,48,41,23
18,32,35,22,45
7,14,23,37,46
31,49,22,8,18
11,36,46,43,40
46,33,49,32,23
35,37,22,28,41
46,27,9,13,30
48,5,1,19,43
49,46,30,43,40
6,48,21,39,49
19,8,17,6,46
19,51,2,28,36
44,22,48,30,28
15,47,38,28,8
7,15,44,41,17
15,32,16,10,40
27,42,44,19,5
9,13,35,31,32
38,3,6,40,1
24,45,19,31,3
26,15,33,46,6
30,45,17,49,13
5,2,43,31,20
29,10,11,17,40
7,18,49,40,9
29,37,9,34,17
3,33,28,43,22
29,16,17,19,0
30,1,11,27,26
13,15,12,34,19
45,21,29,17,11
9,7,31,3,0
2,0,4,41,26
20,40,23,41,5
4,21,51,1,3
46,38,11,49,24
21,11,44,27,0
5,17,30,21,2
9,42,24,4,34
18,28,48,3,2
51,37,12,46,5
45,14,5,43,12
17,46,19,50,31
14,29,8,12,17
12,27,46,47,6
3,15,21,34,8
19,3,48,28,49
12,11,2,32,28
41,35,38,5,9
4,42,31,21,32
33,47,24,44,28
37,50,33,17,23
32,11,45,3,39
11,3,27,31,13
22,5,38,24,43
14,45,20,4,22
24,45,11,17,44
48,10,35,17,29
22,38,4,8,14
17,23,9,15,14
26,51,44,39,1
17,21,51,32,9
19,15,6,11,2
23,25,2,33,49
22,10,24,2,11
1,15,40,49,7
43,20,40,12,10
11,28,17,29,41
11,37,25,5,20
3,32,20,12,9
44,27,35,24,38
34,27,32,13,14
4,6,20,36,9
41,7,10,18,28
32,20,8,44,25
7,26,1,20,27
29,0,3,46,48
3,40,4,13,43
15,18,37,44,9
6,32,35,7,28
10,11,1,17,34
4,3,39,18,24
24,31,12,21,4
30,20,39,18,43
28,29,5,36,27
49,34,51,10,40
28,49,47,50,10
31,41,29,44,1
13,21,44,14,34
29,50,27,41,36
34,31,9,15,23
12,28,33,19,21
37,50,12,2,0
44,48,10,15,31
19,46,20,47,0
28,23,47,38,27
29,42,19,14,15
49,47,40,13,34
8,27,47,5,22
34,35,50,13,36
14,1,15,26,28
11,13,46,30,45
5,15,3,45,38
50,16,39,27,15
41,38,20,26,13
50,16,13,28,47
15,46,49,7,16
10,26,38,9,45
1,16,20,51,8
16,26,4,3,32
9,31,45,27,11
29,21,15,3,9
10,27,2,51,21
42,24,49,36,31
38,32,28,11,17
4,46,9,0,39
45,21,14,7,9
8,3,9,11,12
28,35,4,2,23
38,26,35,30,40
19,50,2,3,9
31,40,45,8,35
15,36,40,44,35
44,41,7,30,5
20,33,45,31,19
6,38,24,42,18
31,14,0,46,3
46,48,16,23,13
30,49,42,8,39
44,27,37,32,34
48,19,51,37,39
3,8,19,47,0
45,1,35,51,5
35,29,16,51,0
32,48,28,22,23
5,41,3,43,40
32,29,34,1,45
32,40,23,46,26
22,14,48,35,25
18,37,26,36,11
2,0,27,28,45
7,41,24,27,3
20,19,38,14,21
35,49,21,9,37
46,40,6,37,15
26,32,17,16,4
6,42,26,25,34
24,21,25,11,34
44,41,20,0,5
31,10,33,46,42
6,8,0,29,37
47,13,8,24,51
40,37,33,8,0
26,15,46,33,19
25,22,40,32,19
49,24,20,40,35
11,4,40,15,37
43,37,39,20,50
47,35,2,14,39
36,9,27,25,45
5,21,3,42,17
44,16,18,12,10
16,0,13,12,10
5,17,8,46,15
22,20,1,38,26
10,11,32,9,33
26,46,29,14,20
50,13,18,14,36
22,42,26,36,34
36,24,44,35,17
19,35,0,14,7
46,43,21,34,28
38,29,10,37,24
50,47,28,20,18
28,2,46,38,27
47,35,4,32,41
12,38,39,1,16
0,5,14,49,50
15,49,27,46,5
44,7,10,51,49
48,0,28,36,8
3,17,6,29,21
21,4,25,44,3
6,24,11,22,51
18,22,33,42,38
1,32,8,17,37
4,31,22,9,34
44,38,49,26,19
4,2,5,8,35
9,35,8,21,39
42,35,19,43,41
12,48,46,15,30
44,19,21,6,50
38,44,17,27,37
31,34,46,22,8
39,12,35,37,25
11,3,13,25,12
2,10,16,42,48
30,17,24,27,46
27,5,4,36,8
0,14,4,19,25
48,37,44,1,38
36,32,48,12,50
17,39,45,50,4
15,34,42,31,51
36,12,47,20,42
35,25,40,5,32
33,8,7,46,38
49,5,34,31,8
51,23,34,49,26
7,49,14,51,42
15,14,48,9,1
15,49,47,41,21
39,22,45,28,50
40,37,46,7,44
37,11,39,13,24
11,15,36,35,22
16,17,44,10,18
13,23,21,16,14
24,1,47,30,21
2,23,43,33,19
12,38,46,9,45
35,30,31,10,18
48,36,24,38,35
26,41,50,27,8
8,2,38,9,0
3,29,12,28,17
38,40,34,35,45
11,28,0,24,5
49,33,38,13,9
38,29,13,7,10
40,35,14,6,27
30,17,41,7,46
3,48,15,12,17
36,6,29,24,28
2,5,17,13,23
35,23,5,36,28
13,20,4,43,15
21,20,19,43,35
24,8,28,6,22
17,42,34,11,7
37,13,12,40,47
22,38,21,48,28
30,49,11,5,40
21,15,30,50,17
36,10,28,33,16
44,30,28,23,35
14,40,9,13,2
35,44,1,14,17
48,34,8,3,32
37,35,15,5,9
26,33,32,47,46
7,27,18,13,29
6,36,27,23,39
0,51,6,2,47
40,32,47,9,12
29,8,36,30,2
5,3,0,40,25
28,41,22,32,46
11,15,51,18,42
25,5,9,45,20
0,18,12,27,49
45,38,41,42,10
12,48,33,36,41
21,4,18,42,23
4,5,40,12,18
21,0,27,22,33
41,23,39,7,18
26,25,1,27,7
5,46,51,45,47
20,23,17,28,9
20,43,50,36,38
0,38,30,45,51
8,38,31,48,14
36,40,42,37,34
22,5,28,31,35
24,22,47,9,51
3,9,44,42,25
1,26,30,2,43
34,15,22,36,1
40,0,22,41,26
11,33,49,24,46
34,23,0,35,42
36,51,12,16,13
21,37,3,8,27
21,34,17,2,40
45,40,37,30,6
39,47,7,22,33
43,31,18,7,9
5,30,10,46,0
48,50,1,49,32
12,1,10,16,14
15,30,8,5,4
46,26,29,31,21
29,48,4,0,7
17,19,22,51,3
31,43,39,14,28
4,5,47,50,48
49,7,13,29,14
32,44,6,22,19
1,45,17,43,41
18,42,12,23,10
15,4,20,37,28
43,6,26,45,39
13,31,19,39,6
50,23,4,30,22
33,12,24,41,37
17,19,32,5,31
4,17,2,5,43
18,35,24,16,3
8,47,42,24,23
2,7,23,21,1
39,6,8,19,16
24,22,33,50,49
39,30,16,18,10
9,39,4,3,13
46,23,42,47,20
7,39,18,36,28
28,41,42,25,22
35,12,37,34,10
51,7,19,47,6
42,46,50,0,22
7,46,6,37,23
23,3,50,49,28
22,4,44,37,25
51,32,0,27,6
39,50,49,35,47
20,41,29,18,44
22,51,3,47,7
5,45,11,49,35
41,18,33,2,50
5,1,18,6,45
0,36,10,47,33
0,29,23,42,30
5,24,13,15,51
49,41,31,13,14
50,3,45,40,49
18,46,12,30,6
19,14,5,46,2
16,25,38,27,34
35,15,1,37,17
6,39,24,25,22
16,42,5,32,41
15,16,50,47,28
25,32,0,43,37
12,22,21,18,0
16,35,13,11,39
31,18,10,35,29
0,3,34,8,30
30,51,10,40,38
45,22,17,41,48
34,28,15,31,35
35,45,28,51,37
21,47,2,22,48
31,0,47,19,29
48,26,31,34,19
26,28,4,2,23
0,13,45,43,35
44,11,17,26,6
45,8,43,28,13
41,1,32,24,5
42,0,40,3,33
34,47,44,29,26
44,27,41,36,46
18,15,29,5,11
39,7,44,48,25
14,25,47,11,7
16,5,24,44,28
29,30,46,36,49
14,44,11,35,22
26,2,9,49,8
11,30,8,12,34
3,11,22,36,29
2,5,35,14,48
38,20,43,7,32
27,15,29,26,47
14,39,45,49,6
35,47,34,10,29
37,1,39,43,14
46,45,32,37,33
9,46,11,12,26
34,37,49,32,6
4,37,33,43,12
5,30,19,17,4
31,2,0,13,5
25,49,13,37,28
44,36,28,26,45
10,11,5,29,17
39,33,1,23,31
29,13,49,46,26
4,46,18,35,11
46,45,26,9,23
51,4,14,16,13
6,19,26,21,45
39,17,42,0,19
40,1,37,34,11
5,3,7,35,25
12,23,24,8,41
29,41,24,36,9
47,45,46,35,37
49,32,8,48,51
31,51,44,42,19
42,16,50,28,34
33,25,22,46,36
14,48,1,37,4
1,9,40,6,21
38,13,21,41,27
47,39,4,27,10
33,47,0,12,46
41,45,50,26,30
43,40,44,0,29
51,46,20,18,21
50,21,25,2,49
44,43,38,34,2
7,6,23,12,37
5,42,50,47,34
34,37,12,28,9
18,36,45,10,20
3,38,41,8,48
51,13,8,36,1
32,31,5,25,39
42,4,23,7,27
3,0,22,23,33
31,42,12,38,44
43,38,35,16,13
48,38,42,33,8
43,3,6,26,20
48,25,20,12,4
48,15,11,13,33
38,26,49,22,6
32,10,41,39,43
7,9,13,16,36
3,48,41,20,21
37,3,11,38,32
46,31,42,2,6
45,6,21,7,0
44,41,3,51,28
34,45,30,17,35
2,17,32,48,26
32,1,13,46,8
10,7,14,49,23
19,35,32,31,42
22,30,10,23,21
47,38,13,39,32
23,35,51,15,19
46,47,19,36,41
40,9,51,39,5
36,38,17,33,46
43,51,38,25,48
37,51,40,27,8
18,27,48,33,24
50,21,13,36,46
18,32,21,4,49
6,51,24,12,42
8,1,28,48,49
48,35,22,47,42
30,39,35,8,44
20,48,5,18,28
5,33,8,45,25
4,25,22,38,3
43,21,36,38,42
14,45,19,51,31
5,26,27,46,4
10,35,24,21,30
24,8,14,50,27
25,7,26,36,29
7,50,31,3,30
27,22,30,3,4
2,15,42,10,39
6,38,21,18,35
25,35,46,12,6
39,6,42,47,27
14,36,22,21,39
15,43,41,46,14
6,16,7,32,18
4,18,26,21,34
36,37,33,2,29
5,19,35,33,13
13,33,44,9,36
41,37,19,50,36
40,3,34,8,32
50,14,13,29,5
22,24,41,47,15
0,25,39,2,20
27,34,25,35,19
49,50,25,11,33
14,34,24,30,28
21,24,8,38,33
15,12,51,23,45
0,32,36,31,18
43,11,9,46,44
38,3,37,16,45
44,19,49,51,32
4,35,24,11,27
43,25,4,39,22
28,2,42,15,22
14,45,11,30,29
24,48,18,35,26
4,49,21,20,8
40,43,36,7,24
35,44,40,19,43
22,7,51,2,6
39,9,42,22,41
24,41,48,13,28
41,15,21,8,39
24,36,11,23,1
43,2,29,34,20
8,49,13,0,24
30,13,15,28,48
23,31,37,30,15
31,0,3,15,33
12,25,31,26,2
49,40,25,11,17
22,20,46,45,40
50,46,4,33,3
9,41,6,33,15
8,14,26,31,29
35,4,36,5,8
1,50,32,14,40
22,43,24,33,28
0,23,37,4,44
13,42,6,20,34
40,48,34,38,31
17,14,35,48,6
6,39,20,14,25
41,19,35,4,2
21,26,34,30,8
28,18,51,44,47
15,40,31,20,13
42,40,29,11,43
40,15,41,51,3
47,43,26,28,33
14,17,2,0,50
42,11,50,18,48
46,18,39,33,8
30,10,33,26,7
16,20,11,43,47
37,49,31,34,8
27,29,50,51,23
12,25,17,42,0
1,21,46,2,34
15,5,11,42,6
43,5,49,35,47
0,12,34,1,37
12,32,9,2,47
6,15,45,18,14
0,10,27,47,23
40,48,19,51,25
40,43,23,8,0
42,46,16,8,23
48,24,27,30,50
3,50,5,32,19
9,19,22,7,11
35,43,12,30,4
33,31,42,25,29
20,51,50,24,7
3,43,51,27,12
26,5,8,14,43
19,27,49,31,34
12,30,10,8,32
0,38,5,32,10
32,22,1,29,9
10,9,8,12,29
21,27,8,10,22
38,51,39,8,10
20,34,17,1,46
44,27,48,39,19
8,24,18,26,11
36,32,51,5,37
15,25,21,28,31
30,43,27,33,41
9,12,32,37,47
41,27,4,36,34
34,37,13,15,38
39,40,20,47,46
47,2,21,44,0
34,35,47,27,42
7,32,8,26,4
8,15,22,2,23
47,28,33,16,29
33,45,2,47,14
0,6,26,30,34
27,24,36,9,14
16,28,21,14,13
28,0,37,17,38
7,24,34,32,44
34,13,10,25,5
8,27,51,2,16
29,7,16,15,45
36,40,38,51,37
9,22,11,17,15
44,35,26,25,12
44,6,37,10,33
10,38,22,30,26
47,30,2,17,20
18,4,26,3,13
27,36,24,21,39
0,23,9,21,46
19,10,22,40,41
48,27,50,18,40
51,23,44,16,19
0,27,24,43,44
28,21,0,48,29
8,21,45,48,1
43,17,24,42,26
47,26,51,34,11
33,45,49,51,48
30,14,48,32,50
16,36,15,3,22
33,10,0,36,48
13,47,46,4,11
50,40,21,13,41
30,3,31,22,14
50,38,49,43,39
0,24,43,51,20
4,29,37,38,35
39,0,44,19,27
16,47,36,5,18
3,22,26,43,48
18,50,37,33,29
1,48,9,11,16
44,51,3,46,25
14,29,36,19,32
19,9,44,15,49
47,21,40,51,23
40,28,14,10,22
3,43,42,9,38
46,10,44,39,8
20,13,46,51,38
38,41,17,37,6
42,18,25,7,12
45,38,44,24,22
15,44,50,41,46
6,48,51,25,47
30,19,29,12,27
33,18,20,51,46
19,6,12,4,28
11,6,48,14,7
44,21,13,41,36
49,39,47,35,10
40,0,6,2,13
44,25,33,38,8
15,46,0,47,9
21,14,44,4,28
22,44,0,28,47
16,32,51,41,3
35,1,31,7,22
22,21,47,3,30
41,5,0,17,3
26,25,50,10,22
14,2,50,36,5
9,13,37,4,50
10,7,25,30,21
9,49,40,5,16
26,49,4,8,38
28,35,14,45,18
20,47,29,42,43
23,15,50,30,38
34,18,1,48,39
39,28,25,7,24
18,39,41,33,29
43,45,22,46,28
45,49,46,3,20
17,48,25,40,32
2,24,0,8,45
37,12,18,32,31
42,29,44,36,15
34,2,27,48,38
36,9,22,16,18
14,19,2,35,41
36,10,50,43,48
15,42,28,3,21
11,9,33,47,51
3,42,28,17,1
17,14,10,37,9
25,30,24,34,37
37,40,43,38,45
27,2,28,39,14
38,28,17,2,18
8,40,30,44,49
12,10,38,22,25
34,24,19,39,20
33,51,45,28,25
12,2,45,41,4
32,22,29,51,3
17,7,42,43,8
50,45,20,27,29
11,49,10,29,22
50,14,34,32,39
16,41,39,2,17
34,17,33,35,50
47,11,30,49,50
15,48,6,12,43
17,14,49,31,10
39,29,10,47,44
11,36,19,6,42
17,47,44,16,38
33,42,46,39,2
9,28,31,21,10
25,38,6,33,1
14,44,42,25,41
16,25,17,12,7
20,7,8,49,45
25,23,42,4,5
8,49,30,46,43
0,22,33,48,44
44,32,2,8,28
34,20,18,25,30
5,10,3,17,31
40,11,14,51,5
10,50,17,30,20
0,32,45,8,24
4,33,17,14,11
49,9,0,51,31
45,2,42,37,23
47,28,33,45,17
1,34,23,28,46
20,6,30,32,44
51,26,18,6,44
1,30,33,22,0
47,22,51,7,35
25,47,49,21,34
19,33,15,13,35
13,38,31,46,23
34,1,21,16,49
37,51,28,31,40
27,7,18,9,28
41,46,14,34,30
32,9,20,29,10
36,45,34,48,43
34,2,44,25,24
1,22,46,49,32
51,22,39,36,9
23,12,36,49,3
38,12,0,15,40
13,25,42,5,49
31,44,37,13,35
43,37,38,50,34
49,3,38,25,0
4,50,5,39,6
16,23,42,0,34
13,32,49,45,8
15,6,34,29,33
19,46,3,33,41
20,21,39,0,48
2,48,44,50,6
33,35,38,3,39
29,2,24,0,20
46,43,28,38,31
29,43,16,0,2
34,0,46,43,29
45,32,23,1,42
19,30,20,31,47
29,25,27,13,44
44,26,45,31,25
6,15,29,13,28
0,21,15,40,28
51,8,40,32,20
15,38,19,11,44
42,15,44,10,18
13,41,46,25,10
49,14,47,40,9
43,5,40,7,51
28,6,19,35,34
20,32,8,42,44
1,27,26,12,50
12,28,21,46,49
47,12,28,39,10
27,30,31,40,35
17,23,20,31,34
1,4,27,23,9
38,17,19,31,45
29,2,51,13,10
19,16,50,17,30
36,21,38,34,26
22,1,3,27,31
36,26,43,0,48
11,0,26,31,49
24,41,33,11,13
34,15,0,45,17
40,33,9,36,20
46,32,11,37,36
39,22,24,11,28
28,45,0,4,33
14,11,0,48,15
43,0,18,36,31
47,36,48,44,29
34,39,9,35,27
13,45,25,19,4
23,8,50,36,16
30,1,51,16,14
36,4,25,46,45
2,13,18,41,0
8,18,36,13,34
2,10,29,0,17
37,33,24,39,45
5,29,6,34,13
37,22,25,31,8
12,20,26,32,36
46,31,24,38,39
42,8,11,47,22
41,46,35,33,32
33,48,44,8,5
12,46,15,40,1
38,24,18,3,17
18,38,19,14,48
26,19,12,51,33
46,41,24,22,9
43,51,25,49,17
8,22,36,11,24
30,19,0,37,29
27,38,5,23,47
23,6,7,16,48
9,15,34,8,46
51,28,10,2,7
10,46,14,8,30
12,42,47,27,34
20,4,16,47,39
19,29,40,6,18
50,36,42,12,21
18,14,51,45,22
26,12,41,45,2
34,11,4,3,20
45,13,23,28,18
45,5,11,50,49
16,42,5,49,15
7,8,4,20,22
47,25,4,34,8
6,36,15,34,44
42,47,14,24,27
40,38,12,1,5
3,15,31,40,20
39,22,29,35,21
38,0,6,37,30
50,14,31,37,23
12,15,2,48,16
12,14,4,31,28
9,21,45,23,36
21,51,22,3,30
26,36,21,10,18
13,47,4,3,16
23,33,27,12,29
46,13,2,47,8
47,40,23,2,27
10,46,41,4,22
11,7,45,41,13
42,49,13,24,18
16,20,51,44,31
9,45,26,32,33
45,15,6,18,31
26,24,49,19,34
10,19,40,44,16
42,51,2,1,9
23,21,24,16,28
36,5,45,33,10
23,49,30,3,35
47,15,24,10,32
21,9,6,19,24
2,31,50,37,16
6,21,28,19,15
31,20,39,51,14
45,14,32,49,38
50,20,49,41,43
33,30,21,1,13
34,51,50,2,9
14,46,0,9,5
42,3,36,4,48
43,18,28,45,4
49,13,9,11,7
7,44,14,8,43
38,21,28,35,4
12,42,37,13,4
24,3,46,36,20
39,23,22,3,47
36,27,16,49,11
39,11,25,15,1
40,37,6,15,3
20,32,13,25,51
46,39,9,19,15
20,0,10,2,7
4,36,47,45,27
37,30,22,6,43
40,14,23,31,32
5,8,12,13,6
51,0,32,8,39
4,34,22,49,43
34,13,29,21,49
36,43,39,3,50
13,17,33,25,46
17,28,48,31,32
11,35,7,6,36
46,24,13,16,49
20,11,35,32,28
43,9,39,41,20
21,17,4,43,45
15,29,2,47,33
5,43,30,41,32
25,50,26,38,2
11,42,28,1,24
46,17,5,23,2
2,22,19,48,51
32,25,6,8,49
15,41,38,40,4
16,36,28,27,43
50,17,11,10,20
21,22,51,30,7
9,19,37,4,35
32,47,26,9,36
49,10,2,14,3
16,5,11,43,9
9,28,34,33,3
6,39,13,44,20
10,38,48,5,50
37,7,2,13,3
49,26,40,47,44
26,9,41,24,5
43,47,10,8,35
50,13,49,19,22
9,27,1,37,40
24,18,31,28,48
29,31,16,34,37
33,2,43,29,23
10,24,1,25,47
33,23,39,20,38
11,39,7,51,24
9,45,16,27,50
25,23,1,14,32
15,41,19,44,38
4,12,14,13,30
2,4,37,7,36
11,27,45,18,8
41,19,51,32,11
0,50,26,41,4
50,8,12,4,49
30,19,25,1,39
3,26,50,29,33
13,47,31,51,20
49,32,3,24,35
40,44,47,19,46
10,17,37,30,25
24,39,31,45,36
43,16,17,36,6
6,28,33,27,17
41,20,45,23,27
30,31,24,16,41
18,46,9,29,24
3,42,23,7,15
22,8,44,50,49
34,47,11,0,41
22,32,27,12,40
14,47,46,23,25
51,31,47,23,8
12,33,48,39,14
32,17,27,47,16
35,46,24,4,9
35,17,6,41,24
37,16,4,25,30
15,11,49,7,39
13,46,43,28,8
51,1,33,5,42
7,23,5,29,25
10,42,11,32,19
26,14,2,11,20
8,24,1,7,41
18,4,25,34,20
10,24,11,44,37
43,23,42,20,11
33,28,41,36,42
25,8,44,9,36
50,20,1,49,17
8,25,38,43,32
23,17,35,0,51
49,15,40,33,22
14,35,44,33,8
43,13,21,3,6
18,38,45,28,5
45,50,38,28,8
49,47,30,39,45
43,35,0,29,51
48,31,3,51,11
31,18,16,14,25
9,17,41,30,50
22,25,3,30,14
2,8,0,27,10
50,34,8,0,38
33,27,20,40,19
33,32,19,39,36
15,6,50,49,8
42,51,32,45,4
20,43,42,15,24
34,40,24,23,18
34,42,24,5,44
5,37,19,24,26
0,11,46,19,23
3,19,2,4,29
42,13,28,44,39
26,12,24,11,48
44,5,50,40,47
24,3,40,16,48
13,0,29,26,16
48,13,47,38,15
42,16,41,27,50
48,2,0,44,26
8,7,41,22,14
29,17,16,44,49
22,35,16,14,10
27,15,7,10,44
42,21,29,30,11
26,14,47,27,38
2,4,33,37,29
21,6,48,8,0
8,13,50,48,4
18,20,2,6,25
36,10,46,20,15
41,30,6,25,24
22,17,49,24,19
33,39,3,45,13
17,15,21,11,16
15,29,41,18,50
24,2,46,21,48
30,11,1,2,7
19,4,42,31,45
20,44,30,24,3
34,2,31,6,1
18,49,40,45,0
16,8,3,28,18
39,48,11,2,22
30,28,41,48,16
31,0,28,30,17
8,13,27,6,30
3,12,7,11,22
29,47,35,51,45
10,38,50,20,19
41,31,7,37,50
36,12,22,31,34
47,8,43,22,44
4,29,18,20,28
42,11,3,47,15
19,43,6,13,15
15,48,39,2,29
49,18,42,31,6
40,29,10,46,15
26,45,14,17,19
10,19,32,49,30
35,22,11,7,43
15,5,32,21,49
30,1,33,18,16
15,9,22,36,17
19,2,21,29,31
4,13,10,7,20
15,21,44,32,14
26,6,44,14,21
41,31,27,22,25
34,4,19,0,43
13,4,49,12,47
39,16,4,44,46
51,10,9,23,18
35,33,8,49,21
37,5,17,14,50
24,35,32,33,25
48,39,33,27,1
32,21,6,25,42
11,22,5,27,50
50,51,28,40,35
0,21,20,13,15
48,20,18,44,49
29,46,32,17,3
1,7,27,39,6
46,24,14,44,42
44,21,49,32,30
26,9,44,8,2
27,31,9,2,20
49,14,48,36,24
35,12,24,1,14
2,18,51,29,26
21,40,3,26,41
30,40,44,9,2
29,30,43,7,37
21,19,31,27,1
48,18,32,17,45
46,21,20,37,47
18,12,45,15,48
31,21,14,38,25
35,24,13,32,17
10,32,2,27,45
40,27,21,18,2
41,33,22,9,17
34,42,48,39,12
28,34,27,16,46
44,37,45,30,43
28,22,18,46,4
35,5,50,21,28
7,18,32,48,13
15,41,47,21,7
44,5,33,3,6
3,0,42,9,25
36,5,16,31,51
13,17,16,34,29
47,16,48,32,45
36,47,21,40,1
9,47,30,46,5
26,15,42,11,21
7,41,6,0,29
29,27,31,3,23
51,17,24,11,33
17,11,49,34,28
47,50,39,28,37
16,20,31,32,2
45,5,9,1,11
46,28,1,33,23
16,34,11,33,36
29,47,31,36,35
19,45,11,38,0
44,32,51,10,48
39,33,3,0,51
26,14,39,40,15
28,20,32,36,21
15,1,14,11,6
20,11,45,14,0
24,51,3,29,35
47,19,46,33,28
45,37,6,17,0
38,45,46,14,10
35,48,30,9,39
24,30,40,43,44
10,29,48,40,19
16,50,36,8,20
21,25,4,18,48
20,49,3,31,26
10,36,26,3,33
14,24,50,8,37
51,36,41,30,37
0,14,34,49,35
6,50,3,28,39
21,42,6,3,25
25,11,29,10,14
17,14,42,36,30
45,2,22,37,28
45,48,47,32,16
7,50,14,44,36
45,49,2,1,5
17,48,16,23,33
11,43,3,46,37
37,38,44,47,35
42,33,25,20,43
35,32,44,31,27
19,26,33,21,28
20,16,28,36,44
26,25,3,14,23
18,50,30,36,14
35,25,14,30,50
21,5,35,40,34
44,4,9,23,13
17,36,11,22,37
33,20,34,21,30
38,43,17,36,40
18,48,47,32,2
31,23,6,24,11
44,3,48,29,8
38,49,1,10,31
2,18,46,42,26
40,42,25,28,14
4,39,51,21,36
45,11,15,17,42
1,26,41,20,40
26,22,47,43,3
10,5,44,26,14
28,37,30,5,26
8,32,4,2,51
46,26,47,31,29
36,21,7,19,38
13,9,49,21,22
13,28,2,39,16
36,49,21,15,38
31,38,34,43,17
42,19,45,15,51
36,31,14,9,6
14,6,41,44,45
29,5,12,21,17
19,15,4,3,37
33,30,1,15,40
30,38,2,8,17
11,26,38,28,1
50,10,5,0,14
49,50,34,35,12
19,36,41,33,43
14,37,39,43,0
6,10,47,12,11
22,38,30,20,36
16,2,21,28,24
28,21,0,15,42
27,16,17,44,51
0,5,41,15,51
28,24,33,20,11
16,35,1,15,32
51,48,38,24,7
46,17,39,35,10
